Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
petr67,32136.6326530612,20,4,C,0.52,-22,3,2
petrbutok,14729.4285714286,27,4,C,0.5,35,3,1
petrosianuro,32872.7755102041,28,3,C,0.4,-50,2,2
petrosv,19889.5510204082,18,4,B,0.62,-27,4,1
petrovskin,45224.1020408163,22,4,B,0.56,10,4,4
pezi06,33880.7959183674,26,4,B,0.74,32,4,3
pezveloz,19337.7551020408,23,3,B,0.4,-14,2,1
pfefferoni,27749.612244898,22,4,C,0.54,-17,3,2
pferreira,32595.6530612245,17,3,A,0.4,0,2,2
pgradalski,42524.8163265306,23,4,C,0.52,-13,3,4
pheasant42,26771.9591836735,34,4,C,0.44,-24,2,2
phedro70,42402.6734693878,19,4,A,0.44,-46,2,4
phil2890,24760.5510204082,23,4,D,0.38,-5,1,1
philaurent,24709.1836734694,32,6,D,0.34,-32,1,1
philidorssoul,14503.3469387755,37,4,B,0.5,6,3,1
philip_simon_din,30237.3673469388,27,6,C,0.34,-102,1,2
philjet,28916.387755102,13,3,C,0.46,-72,3,2
philodendron68,46232.6326530612,21,4,B,0.44,-55,2,4
philsals1,27827.3673469388,23,4,B,0.34,-28,1,2
phirigift,42997.693877551,36,5,A,0.38,16,1,4
phoenix1927,31295.6326530612,22,3,A,0.6,-7,4,2
piccolognafa,20295.8775510204,30,5,B,0.46,-60,3,1
pichimzllo,30069.2653061224,34,4,D,0.32,27,1,2
pico14,39775.7959183674,33,4,B,0.62,54,4,3
pictus47,28158.9591836735,25,5,A,0.38,-20,1,2
picusss,51523.1224489796,22,5,A,0.34,-1,1,4
pieraleco81,14187.7959183673,20,4,C,0.52,22,3,1
pierig,47528.2653061225,31,5,B,0.38,-35,1,4
pietthekelpie,43185.6530612245,15,4,A,0.38,10,1,4
pigiert,46879.6326530612,26,4,B,0.56,23,4,4
pigouinosmefinetsa,47029.1428571429,32,5,A,0.36,-29,1,4
pikeperch,28022.4285714286,26,4,C,0.48,-3,3,2
pilarrosell,25933.8367346939,33,4,A,0.46,-55,3,2
pilocl,26633,32,5,C,0.44,-11,2,2
pingopampa,41751.4897959184,41,6,A,0.4,-78,2,4
pinolew,32934.693877551,31,4,C,0.44,-88,2,2
pionraja,21172.4285714286,33,5,A,0.3,90,1,1
pioonier,40720.9591836735,28,4,A,0.3,-4,1,3
piotrek212,25440.6734693878,35,5,C,0.4,-21,2,2
pipandchuk,44812.7346938775,27,4,A,0.36,-88,1,4
pipita20,21132.5918367347,25,4,B,0.58,-35,4,1
pipore,41889.4897959184,25,5,A,0.48,-7,3,4
pipote,11109.1836734694,29,5,D,0.28,-58,1,1
pircer,33473,23,4,B,0.56,-15,4,3
pista68,37044.1020408163,31,4,B,0.58,83,4,3
pitbulll75,53364.6326530612,26,3,B,0.5,7,3,4
pitcons,44350.612244898,32,5,B,0.32,-51,1,4
piuzeira,38791.5510204082,38,5,B,0.58,-31,4,3
pivo30,26364.6530612245,39,6,B,0.32,-13,1,2
pixeldj,45839.9591836735,25,4,B,0.58,-91,4,4
piyoko,41230.4081632653,32,5,B,0.52,2,3,3
piyushbothra25,44326.0612244898,25,4,B,0.36,-22,1,4
pjer1234,48032.2857142857,39,4,C,0.38,-89,1,4
playdeep69,33194.6530612245,26,5,B,0.48,46,3,2
playerDEV14,37440.0612244898,30,4,A,0.42,-110,2,3
plwink,37169,30,4,B,0.4,-50,2,3
pmkw,32810.7142857143,10,3,A,0.68,-68,4,2
pochiss,48839.7551020408,30,5,B,0.38,-78,1,4
pocolio,10673.7346938776,36,5,C,0.5,-70,3,1
pocosesos,22789.5510204082,35,6,C,0.44,40,2,1
podjevsky,49631.9183673469,36,5,C,0.5,1,3,4
poer,38014.1428571429,32,5,B,0.48,-87,3,3
poisoned_pawn22,43058.1632653061,23,4,A,0.46,-45,3,4
pokey_chan,47864.8571428571,25,5,A,0.46,-12,3,4
pokoflow,32683.5918367347,27,4,C,0.38,104,1,2
polemusa,45824.8775510204,29,4,B,0.5,-47,3,4
poletaeb-vitaliy,19044.2653061224,26,4,B,0.38,-18,1,1
poli133,35325.6734693878,24,5,C,0.32,-3,1,3
policrates2000,21025.5918367347,39,5,A,0.36,-27,1,1
pollitomaverick,30093.2040816327,29,4,B,0.58,4,4,2
pollo2324,25872.3265306122,22,5,B,0.46,-11,3,2
polymorphic,31008.2448979592,24,4,B,0.58,-149,4,2
pongauer,26255.6734693878,29,5,B,0.6,-41,4,2
ponraed1,42936.1428571429,34,3,B,0.64,-49,4,4
pontes72,7322.5306122449,34,5,B,0.38,-35,1,1
ponyju,45382.0612244898,25,4,B,0.58,110,4,4
pooladvand,25247.3673469388,31,4,B,0.66,14,4,1
popnroll,27703.5306122449,30,5,B,0.68,51,4,2
pornzor,26542.8571428571,26,4,C,0.54,-102,3,2
posd,42886.7755102041,19,4,A,0.38,-25,1,4
potatochess,41649.5918367347,34,4,A,0.42,-97,2,4
poupouce,50970.6734693878,35,4,B,0.5,-40,3,4
pouri69,38121.8571428571,32,4,B,0.68,1,4,3
pourin,41369.0816326531,38,5,A,0.58,-29,4,3
powerchess2020,19673.7551020408,21,4,B,0.54,23,3,1
poxa0000,47841.1632653061,19,4,A,0.72,-80,4,4
pradier,36212.306122449,25,4,C,0.66,35,4,3
pragyanand,26547.7551020408,18,3,C,0.5,-45,3,2
prairieking,31564.5102040816,26,4,B,0.66,-4,4,2
prassou,34141.8163265306,31,4,B,0.52,-36,3,3
pratik005,28853.4489795918,26,4,C,0.42,43,2,2
pree,38535.2244897959,34,5,B,0.54,-117,3,3
presence-999,23001.306122449,24,4,D,0.5,57,3,1
presidonaycs,21132.9795918367,35,5,C,0.4,24,2,1
pri1234,50493.5510204082,37,5,C,0.4,26,2,4
prineep,28038.693877551,31,4,C,0.52,-69,3,2
priscilla_manurung,44083.3673469388,27,4,C,0.5,-127,3,4
profediegoalejandro,31805.2244897959,38,5,B,0.3,-26,1,2
profesionalac3,34181.0612244898,28,5,A,0.34,32,1,3
profesorul,36961.0408163265,26,4,A,0.52,-16,3,3
project2200,16008.1836734694,26,4,A,0.54,-38,3,1
prokupcanin,16619.9591836735,17,5,A,0.5,44,3,1
promothesh,32614.0612244898,18,5,D,0.38,-42,1,2
proud47,26395.3673469388,20,5,A,0.58,-5,4,2
proze,24516.5306122449,14,3,B,0.6,-50,4,1
przew,29644.387755102,26,3,B,0.42,0,2,2
pseudospin,49730.4285714286,29,4,B,0.44,32,2,4
ptr_62,18041.8775510204,22,5,B,0.54,-69,3,1
pu-239,23420.2857142857,34,4,B,0.56,-19,4,1
pucela,44383.4897959184,34,4,A,0.4,17,2,4
pugb,49942.4081632653,30,3,C,0.38,-4,1,4
pugovka,50042.5714285714,31,4,A,0.42,-47,2,4
puits,49374.1020408163,19,6,A,0.62,-57,4,4
puma17,28559.8571428571,26,4,B,0.4,-6,2,2
punitaswal,52815.5102040816,26,5,C,0.4,-40,2,4
puppeli,26677.306122449,32,4,C,0.28,57,1,2
purnomov,41377.5306122449,30,4,B,0.6,44,4,3
purplegirl,50776.2653061225,27,4,B,0.58,45,4,4
purtachievo,40553.6326530612,13,3,D,0.42,65,2,3
purvit,29943.5714285714,15,3,A,0.48,-81,3,2
pusang_ama,12609.5510204082,15,2,A,0.74,-37,4,1
pustina,22505.7142857143,20,4,A,0.54,-50,3,1
pwnme,44262.4897959184,18,4,D,0.38,-77,1,4
pzt22,10547.1836734694,33,4,D,0.44,12,2,1
q_werty,38210.0612244898,30,5,A,0.42,25,2,3
qani,18290.0204081633,30,4,C,0.42,22,2,1
qanx,35067.693877551,35,4,B,0.46,32,3,3
qmu_monyet,31643.6530612245,33,5,B,0.58,-51,4,2
qp12pq,25678.8367346939,33,5,B,0.48,-36,3,2
qqwweerrttyyuui,22855.9591836735,26,4,A,0.36,17,1,1
quadza,49335.5918367347,30,5,B,0.54,-86,3,4
quantifier,12685.5102040816,33,5,B,0.44,-66,2,1
quarco,44312.0816326531,23,5,C,0.5,0,3,4
queenofthehighway,26550.7142857143,34,5,B,0.38,136,1,2
quierovuestroelo,47056.0612244898,29,5,B,0.52,48,3,4
quinosimo,12891.6530612245,39,4,B,0.36,31,1,1
r-Fludd,40500.9591836735,8,2,A,0.7,31,4,3
r811,49013.6326530612,30,3,B,0.44,-31,2,4
r_usiskin,28655.1836734694,37,4,C,0.46,-20,3,2
raaabie12,25205.1224489796,28,4,B,0.36,-80,1,1
raachess,52273.8979591837,31,4,B,0.4,23,2,4
raazlimbu,16343.5102040816,35,4,B,0.52,-79,3,1
rabbeus,29430.0816326531,22,4,B,0.56,-3,4,2
rabbitson,22813.2244897959,16,3,A,0.72,48,4,1
rabeeh,38820.1224489796,15,3,B,0.48,-62,3,3
rabenau29,46705.7142857143,23,3,B,0.52,6,3,4
rabs_euwe,38082.0612244898,31,5,D,0.42,-111,2,3
rachid10,27658.9591836735,31,4,C,0.52,-35,3,2
racigar,49269.2857142857,26,5,B,0.56,-11,4,4
radan1977,40010.6734693878,18,5,A,0.36,-119,1,3
radio_redwave,21254.612244898,40,5,A,0.36,-42,1,1
radityonkou,52241.5510204082,27,6,B,0.38,-96,1,4
radja_tidur,42367,15,3,A,0.46,19,3,4
radjagoeks,37114.4693877551,25,4,B,0.44,101,2,3
radodab,35940.3469387755,27,4,B,0.62,58,4,3
raed65,25595.7755102041,20,4,B,0.54,-63,3,2
rafa_bat,24637.5102040816,17,3,D,0.42,46,2,1
rafael-nadal,26413.1020408163,35,5,B,0.48,-28,3,2
rafaest,52550.7755102041,22,4,B,0.58,-31,4,4
rafauga,43645.1020408163,36,4,C,0.34,30,1,4
rafelchess74,53129.612244898,31,5,B,0.5,100,3,4
rafet104,54274.2653061225,32,4,C,0.5,-1,3,4
rafikbenhlima,21955.5510204082,36,5,B,0.44,33,2,1
ragnarok5375,26960.6326530612,38,4,B,0.56,-24,4,2
ragotin,50992.0408163265,39,5,C,0.3,20,1,4
ragstorooks,26497.8775510204,34,4,B,0.66,50,4,2
rahman_khan,27793.2448979592,35,5,A,0.42,35,2,2
rahul_25,50575.7142857143,33,4,C,0.48,4,3,4
raikounnen,45896.7755102041,37,5,B,0.42,73,2,4
raimundos,44017.7346938775,37,5,B,0.5,69,3,4
raised-up,30457.9183673469,34,5,B,0.4,-13,2,2
raj_esh86,16923.9795918367,29,4,D,0.42,-56,2,1
raja_santanu,31408.5306122449,28,5,B,0.4,-64,2,2
rajatag,38569.1836734694,32,4,B,0.52,-18,3,3
rajatortor,28203.6530612245,26,4,C,0.52,-56,3,2
rajatpratap,42594.4489795918,34,4,B,0.4,10,2,4
rajkopop,30644.2857142857,25,4,A,0.34,32,1,2
ralex88,31817.6326530612,32,5,D,0.38,-10,1,2
ralf7,49452.8775510204,25,3,B,0.6,-11,4,4
raljevina,35245,27,5,C,0.54,-1,3,3
raman390,28617.1428571429,28,5,C,0.44,-40,2,2
ramanr,29160.5510204082,22,4,B,0.36,-6,1,2
ramex73,22971.5306122449,30,4,B,0.36,100,1,1
ramezskafi,28963.306122449,25,4,B,0.56,-29,4,2
ramizuka,35343.8163265306,38,4,C,0.4,57,2,3
ramonvidalperez,4876.0612244898,26,3,C,0.42,45,2,1
ramtin2020,42981.7755102041,30,6,B,0.62,140,4,4
ramynikero,24059.2040816327,29,4,B,0.36,1,1,1
ramzifdl,18392.306122449,27,4,B,0.64,-85,4,1
randisi14,39316.4693877551,32,5,A,0.28,33,1,3
randomnumber53,24643.5306122449,33,4,D,0.5,27,3,1
raphaelheals,37824.5306122449,30,5,A,0.54,-89,3,3
raplicated,37514.4897959184,36,4,B,0.5,-45,3,3
rara08,26137.8775510204,23,4,A,0.52,-46,3,2
rasec1965,33466.3469387755,21,5,B,0.66,-52,4,3
rasgulla,17897.7142857143,36,4,D,0.34,-67,1,1
rasheenchess,26917.5918367347,28,5,B,0.56,-147,4,2
rasika2,40069.2653061225,37,6,B,0.3,-16,1,3
raskolnikov001,30320.3673469388,37,5,A,0.42,45,2,2
rasoir777,28758.612244898,18,4,A,0.52,-34,3,2
rasolabedzadeh,36640.4285714286,23,6,D,0.38,-12,1,3
raspron,24416.9795918367,24,4,A,0.38,25,1,1
rastaa,43466.6734693878,32,4,B,0.46,-30,3,4
rastin2017,42885.1632653061,30,4,B,0.6,-14,4,4
rat7,37372.7959183674,28,4,B,0.66,68,4,3
ratert,26353.8571428571,24,4,C,0.52,-10,3,2
ratzifatzi,25049.4897959184,26,4,C,0.4,-66,2,1
raul50,33031.3265306122,39,4,E,0.34,1,1,2
raulcebo77,19684.7755102041,41,4,C,0.46,-78,3,1
raulmaf,39255.2653061225,31,6,C,0.36,29,1,3
rautol,45875.9591836735,29,5,C,0.46,-64,3,4
ravandechessclub,19337.8367346939,36,5,E,0.28,69,1,1
ravel12,21461.9387755102,31,5,B,0.52,-30,3,1
ravikrgautam,40313.387755102,30,5,B,0.48,-54,3,3
rayan121,26621.1632653061,29,5,C,0.46,-9,3,2
rayanriz,32637.7142857143,25,5,B,0.54,46,3,2
rayen2020,26148.8979591837,32,4,C,0.38,-62,1,2
raymund,37580.6734693878,29,5,A,0.48,-72,3,3
rayoooo,29920,20,5,A,0.44,54,2,2
rbergman,41192.8571428571,30,4,A,0.56,-68,4,3
rdg214,14417.1020408163,24,6,A,0.36,-12,1,1
rdw123,45781.8163265306,38,5,A,0.26,-24,1,4
realches099,42590.2857142857,30,4,D,0.4,2,2,4
rechkalov87,22801.4489795918,22,4,A,0.46,-44,3,1
reciovsky,44004.387755102,31,5,B,0.46,-2,3,4
red_computer,42581.2653061225,31,5,B,0.48,-133,3,4
redatchuk,28723.0612244898,32,5,A,0.38,-54,1,2
rede64,32078.9183673469,22,5,B,0.66,4,4,2
redialwaysready18,43067.387755102,35,5,B,0.46,-69,3,4
redondobeach,18982.4693877551,30,4,A,0.34,-36,1,1
redondos2f,53025.7346938775,36,4,B,0.48,-1,3,4
redoyamo,36643.8775510204,16,4,B,0.62,48,4,3
redwing,49404.387755102,36,4,A,0.32,-12,1,4
redzic,36837.2857142857,28,5,B,0.34,-35,1,3
refaat777,42779.2040816326,30,5,C,0.58,-23,4,4
reffat4224,45732.7346938775,27,4,B,0.58,50,4,4
refras,44153.9387755102,29,5,B,0.4,15,2,4
reggiechux,38832.4081632653,19,3,A,0.44,-32,2,3
reginadesah,31598.0816326531,24,4,A,0.6,-91,4,2
reimz24,31645.4081632653,36,4,B,0.56,-66,4,2
reini66,50444.1836734694,34,5,B,0.44,-81,2,4
rel05,31663.4693877551,33,4,C,0.44,-89,2,2
remis218,29786.612244898,22,4,B,0.48,-91,3,2
remlov,48731.5306122449,18,4,A,0.74,-100,4,4
remos,16018.1020408163,18,3,A,0.54,55,3,1
renanrcds,38803.4081632653,32,4,D,0.42,-9,2,3
renat_mamedov_1984,24545.1836734694,37,6,D,0.34,66,1,1
renovatioblue,48715.2857142857,23,5,A,0.44,62,2,4
renzdariel1847,24961.6530612245,34,5,C,0.48,-15,3,1
renzoelelectrico,19864.9795918367,13,3,A,0.66,-48,4,1
repeluz,33742.8367346939,35,6,A,0.52,-5,3,3
requin1,19749.2244897959,40,4,C,0.44,58,2,1
reshetnyckow,47660.0408163265,41,5,C,0.36,19,1,4
resting12345,50729.612244898,29,4,A,0.32,52,1,4
retardedonkey,45229.2040816326,24,5,A,0.4,-48,2,4
returntoforever,35502.8571428571,25,5,A,0.56,125,4,3
revuckij_vladimir,9051.89795918367,34,4,B,0.44,-82,2,1
rexfox,49544.8367346939,25,3,C,0.48,-37,3,4
reymar_cali,46555.6734693878,14,5,A,0.42,-31,2,4
reynaldo10,43892.306122449,19,5,A,0.6,-7,4,4
reynierage,23178.612244898,30,4,C,0.52,102,3,1
reys050364,28360.4285714286,27,4,B,0.48,-35,3,2
reza34861,34870.5918367347,29,4,C,0.5,-34,3,3
reza7x,50505.612244898,33,4,C,0.52,-45,3,4
reza_daryaiii,27341.693877551,40,4,B,0.42,-12,2,2
rezam127,26679.4081632653,40,6,B,0.46,8,3,2
rezanoruzi33,17902.6530612245,37,4,A,0.4,39,2,1
rezasesoot,30129.1224489796,15,4,A,0.62,-81,4,2
rezavah,33839.2653061225,29,4,B,0.34,-50,1,3
rhask33,33699.4897959184,25,4,A,0.38,-25,1,3
rhein33,30687.5510204082,22,4,A,0.5,63,3,2
rhizom,35605.9795918367,20,4,B,0.5,-1,3,3
rhod1969,46354.5306122449,25,5,A,0.4,64,2,4
rhyzone,37242.8571428571,24,4,A,0.38,-14,1,3
riaadh,26497.7346938776,26,4,B,0.5,-65,3,2
ribella,25133.4693877551,23,3,D,0.4,4,2,1
ricardus33,21260.8163265306,30,5,A,0.38,-15,1,1
richardruiz,26713.9183673469,23,6,A,0.48,-48,3,2
richardyorac123,16614.3469387755,22,4,A,0.46,3,3,1
rickynkarnax,52836.1836734694,27,4,A,0.34,19,1,4
rickyrich,20084.5510204082,31,6,B,0.4,55,2,1
rienos,31763.8979591837,27,4,B,0.6,-5,4,2
rigabor,21575.7142857143,29,4,A,0.38,30,1,1
rightnow,40544.2653061225,30,5,B,0.46,55,3,3
rikusora,45686.4489795918,35,4,B,0.5,-4,3,4
rille53,26341.4897959184,27,4,C,0.36,-37,1,2
rimil-2019-2,40567.5918367347,36,5,B,0.4,-4,2,3
ringshaug,49132.4489795918,31,5,D,0.38,3,1,4
ringtailedtooter,46819,38,5,C,0.38,13,1,4
rio1984,39343.306122449,37,5,A,0.32,107,1,3
riquelme3579,42858.5510204082,36,5,B,0.3,12,1,4
rishavkatyal,42835.2857142857,36,5,C,0.36,-12,1,4
ritacassidy16,34454.1836734694,27,5,B,0.66,-18,4,3
rituximabfkk,50418.2244897959,37,5,D,0.38,-13,1,4
riverplatano,44784.8979591837,20,4,B,0.56,-46,4,4
riyanefendi,32294.1632653061,33,6,C,0.38,-49,1,2
riza_blitz,47281.2244897959,34,6,B,0.66,51,4,4
rizkyezzar,49634.1020408163,38,5,C,0.56,91,4,4
rjmaf,30099.1020408163,31,5,D,0.4,-6,2,2
rjml,35713.3265306122,34,5,C,0.44,-4,2,3
rjycnfynbyjdbx,48939.4693877551,30,6,D,0.38,19,1,4
rkchess123,31732.5918367347,37,5,B,0.44,9,2,2
rkid,35199.1428571429,21,4,B,0.66,34,4,3
rlinkiprov96,37003.9183673469,19,4,D,0.4,-17,2,3
rmmh,52446.2448979592,21,3,C,0.46,-19,3,4
rngtn,24760.6326530612,8,3,A,0.6,-23,4,1
rnhhcsc,44125.7755102041,26,5,A,0.36,-55,1,4
rnitsche,29164.2448979592,22,5,A,0.6,22,4,2
robbe25,34390.1224489796,30,5,A,0.3,54,1,3
robbie_rivera69,41408.0612244898,20,4,B,0.46,-41,3,3
robbings,15984.6734693878,24,4,C,0.44,72,2,1
robche,35915.0408163265,36,5,B,0.56,95,4,3
rober_legui,32469.7551020408,29,3,B,0.54,0,3,2
robertarmes,31966.7346938776,23,4,C,0.5,90,3,2
robertdzhun,21485.2653061224,22,4,C,0.42,-104,2,1
robertochess,24197.5714285714,31,4,B,0.4,-68,2,1
robertopaixaodelima,42029.0612244898,41,5,B,0.32,-23,1,4
robertosalgado,39903.612244898,34,5,B,0.48,-103,3,3
robi81971,52671.0408163265,30,3,B,0.54,9,3,4
robinhoclaeys,22841.2040816327,35,4,B,0.46,8,3,1
robocoprob,38601.2244897959,18,3,A,0.52,-68,3,3
robotarobota,18124.693877551,32,5,A,0.34,11,1,1
roboteck,34884.693877551,27,4,D,0.36,-75,1,3
robozoide,29949.306122449,23,4,B,0.42,-34,2,2
robven,30805.6326530612,29,4,B,0.54,26,3,2
robygrau,35910.4489795918,33,4,B,0.66,-135,4,3
rocaraul,34916.6530612245,33,4,B,0.38,-22,1,3
rocato,32720.6530612245,36,5,A,0.24,-117,1,2
roccodigianni,49665.8367346939,33,4,A,0.66,-2,4,4
roci26,32805.7551020408,20,4,B,0.6,-64,4,2
rocknblues,40322.2653061225,27,5,A,0.54,162,3,3
rocoide,19305.5306122449,29,5,A,0.3,-1,1,1
rocznik71,30556.6530612245,24,4,B,0.5,33,3,2
rodel123,24124.4693877551,35,6,B,0.52,20,3,1
rodolphelandemaine,15931.5714285714,34,4,B,0.58,16,4,1
rodr0407,33461.7959183674,34,5,A,0.42,-90,2,3
rodri9920,26140.7346938776,34,4,B,0.46,4,3,2
rodrigoa138,29310.5102040816,28,5,B,0.44,-3,2,2
rodrigoflorenciano,31556.8163265306,28,5,C,0.44,68,2,2
rodrigofranco,28144.1020408163,26,5,A,0.48,24,3,2
rodripete,49805.5510204082,32,5,B,0.48,-45,3,4
rodsilva,23301.612244898,27,4,D,0.42,-27,2,1
rodzpul,42232.2244897959,37,5,D,0.36,-11,1,4
roede,36449.5510204082,15,3,A,0.64,-17,4,3
roger_300656-A,50637.693877551,21,3,B,0.58,-262,4,4
rogerjuana,14163.8163265306,29,4,D,0.38,-75,1,1
rognvaldurmoller,23653.1836734694,33,5,B,0.28,17,1,1
rohmann_01,22189.387755102,27,4,B,0.44,-11,2,1
rojaa,40498.9183673469,31,4,B,0.46,-34,3,3
rojay123,35239.5714285714,39,6,B,0.36,13,1,3
rojo160,45640.0204081633,27,4,B,0.52,25,3,4
roka51,30829.693877551,29,5,A,0.36,42,1,2
rokr1,34009.3673469388,23,4,D,0.46,-43,3,3
rolaraoz,31418.2244897959,43,5,A,0.36,42,1,2
rolfgrewenig,38358.1836734694,28,4,B,0.5,55,3,3
rollymalabo,26380.9387755102,32,6,C,0.46,54,3,2
rolystart2018,42173.8979591837,35,3,C,0.48,-98,3,4
romanCoste,41952.2244897959,21,3,A,0.48,-52,3,4
romano109,39160.5102040816,30,4,B,0.46,7,3,3
romans_safonovs,32011.2040816327,29,4,A,0.62,-23,4,2
romasa,19757.5306122449,29,5,B,0.52,-18,3,1
romelmacalintal,42104.3265306122,26,4,B,0.52,-25,3,4
romerochoa,50289.5510204082,29,4,C,0.54,-8,3,4
romina2021,37931.6734693878,16,5,B,0.58,100,4,3
romo177,45321.9183673469,26,4,B,0.38,63,1,4
romov,29694.3469387755,23,4,A,0.38,-33,1,2
rompon,26009.5510204082,36,6,C,0.42,11,2,2
ronalgomar,36842.6326530612,34,5,B,0.68,42,4,3
roni2019,38793.5918367347,16,4,A,0.38,-2,1,3
ronniequilet,31732.4897959184,28,4,A,0.34,28,1,2
ronvw,14698.7551020408,31,4,C,0.42,-68,2,1
roofbreaker,18052.7551020408,30,4,B,0.54,-6,3,1
rookluft,48609.1224489796,34,4,C,0.46,-54,3,4
rooky61,21314.9183673469,28,5,B,0.36,-32,1,1
rooster85,48689.6326530612,40,5,C,0.42,-34,2,4
root2,33581.5714285714,32,4,B,0.44,21,2,3
ropopa75,45991.8367346939,34,6,C,0.3,-40,1,4
roro46,22951.4693877551,20,5,C,0.52,-27,3,1
rosadot,41050.5306122449,24,4,A,0.52,-27,3,3
rose21,35364.9795918367,33,4,B,0.5,24,3,3
rosebud1h,30848.7755102041,29,4,C,0.4,61,2,2
rosenps,51591.1020408163,35,5,C,0.32,-39,1,4
roshan123456,12112.0408163265,26,4,C,0.56,-46,4,1
rosoft2001,30237.3265306122,22,3,B,0.5,-27,3,2
rovbar,30893.4285714286,27,5,B,0.66,27,4,2
roxel,26787.6734693878,23,5,B,0.5,-52,3,2
royalblue04,41267.9795918367,20,4,A,0.54,-65,3,3
roypartha,16347.4489795918,24,4,C,0.48,-46,3,1
rozik_2009,35690.8571428571,26,5,A,0.3,56,1,3
rozitabahari1393,38773.8775510204,27,4,C,0.4,-38,2,3
rrespectt,35747.2653061225,24,5,B,0.32,16,1,3
rriNshpi,24748.9387755102,33,5,C,0.44,-16,2,1
rrope,19641.2448979592,25,5,B,0.36,-43,1,1
rsyarcia,48879.5510204082,19,6,B,0.5,-30,3,4
rubak8,37173.9183673469,13,5,A,0.64,37,4,3
rubenadolfo,44808.9387755102,23,4,B,0.52,30,3,4
rubenbadajo,29707.8979591837,28,4,C,0.4,50,2,2
rubengilmondelo64,20179.8571428571,28,5,B,0.4,-122,2,1
rubio9807,24570.7755102041,33,4,B,0.32,29,1,1
rudy_zen,17747.0816326531,12,3,A,0.4,26,2,1
rudymirasol888,26483.612244898,18,3,B,0.74,-3,4,2
rufffo2,31594.8775510204,17,4,A,0.52,-9,3,2
ruhland,35198.2857142857,27,5,D,0.48,-11,3,3
ruixz12,14099.6530612245,26,4,B,0.68,49,4,1
rulo1234,30372.3673469388,29,5,A,0.28,-47,1,2
rusdichess,26562.2040816327,35,5,B,0.38,34,1,2
rushilraval1711,25000.0204081633,22,4,B,0.62,73,4,1
russiansplashinface,45685.9795918367,25,3,B,0.52,54,3,4
rustamlu1360,15673.9183673469,26,3,C,0.46,-37,3,1
ruudy23,45627.2857142857,35,5,D,0.3,29,1,4
ruufseir,11098.1632653061,39,5,A,0.32,-25,1,1
ruylpez122,50402.4693877551,34,5,A,0.44,-9,2,4
rwhite1970,43973.3673469388,28,4,C,0.4,38,2,4
ryacimal,30236.0612244898,36,5,D,0.36,18,1,2
rymerwilfredo,41358.7551020408,30,6,A,0.38,15,1,3
ryspole,21244.8367346939,29,5,B,0.42,-5,2,1
ryukkira,37033.0612244898,31,6,D,0.24,-12,1,3
s-okla,38538.9591836735,32,4,D,0.38,63,1,3
s220034141,41606.0204081633,16,4,D,0.38,-57,1,4
s2parky,28958.4081632653,31,5,B,0.54,0,3,2
s39swing,38056.7551020408,20,4,A,0.42,-65,2,3
s626,29790.2244897959,16,5,A,0.62,8,4,2
s7a7l7a7hhhhhh,32873.4693877551,39,5,B,0.38,95,1,2
sModafr,23930.8979591837,35,4,B,0.4,4,2,1
s_11,33755.4489795918,29,5,A,0.34,-41,1,3
s_piv,27844.1020408163,18,3,B,0.42,-25,2,2
s_sofia_s,41760.1428571429,26,5,A,0.42,-79,2,4
saachinn,47578.5102040816,28,4,A,0.62,123,4,4
sabeniy,26500.8367346939,15,4,C,0.38,21,1,2
sabrizen,40502.2040816326,29,5,C,0.34,-28,1,3
sacalot,28156,29,4,C,0.4,-48,2,2
sacit,51210.0816326531,23,4,B,0.42,23,2,4
sadra_sheikh,22316.4897959184,26,4,B,0.64,-53,4,1
sadricemerlang,35409.7959183674,22,5,B,0.58,-33,4,3
saeed11111,18664.4693877551,21,5,A,0.66,-61,4,1
saeed_1690,37336.8775510204,33,4,B,0.5,-64,3,3
saeedfalahi1996,30603.2857142857,32,4,B,0.62,-27,4,2
saeedz,52955.2448979592,29,5,C,0.46,-33,3,4
saeiddr,34966.1020408163,33,4,C,0.38,46,1,3
safary3003,53630.6734693878,30,5,B,0.44,-20,2,4
safosenior,31373.4897959184,35,3,C,0.42,-28,2,2
sagarshrivastava,46831.6326530612,26,4,A,0.46,80,3,4
sagitarioblues,28284.1020408163,41,5,B,0.28,-1,1,2
sahib,50311.2244897959,24,4,A,0.4,19,2,4
sahm,36300.1428571429,18,3,B,0.46,-12,3,3
sahmat1974,37497.1632653061,28,4,C,0.5,-47,3,3
sahovski_fasista,40666.8979591837,17,4,A,0.54,-8,3,3
saif39,40963.5714285714,39,5,C,0.28,-3,1,3
saifallam,30987.387755102,17,2,A,0.66,-95,4,2
saijaa93,25773.9183673469,16,4,B,0.56,-28,4,2
saima_zaidi,20263.3265306122,25,4,B,0.54,4,3,1
saimbachir,47963.4897959184,24,5,D,0.38,-20,1,4
sainul1510,7851.04081632653,5,2,A,0.72,69,4,1
saishiva007,20061.3673469388,17,4,A,0.44,4,2,1
saiyan4,20274.4285714286,17,4,A,0.32,-42,1,1
sajithchathuranga,36273.2653061225,11,5,A,0.62,-106,4,3
sajjadd,44096.1836734694,27,5,D,0.38,-30,1,4
